brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,HP,engine_size,n_cylinders
Porsche,Cayman Base,2011,67998.0,Gasoline,265.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,Manual,White,Beige,,Yes,30000.0,265.0,2.9,6.0
Ford,Mustang GT,2008,64500.0,Gasoline,300.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Manual,Black,Red,At least 1 accident or damage reported,Yes,16000.0,300.0,4.6,8.0
Toyota,FJ Cruiser Base,2007,102000.0,Gasoline,239.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,,Yes,24900.0,239.0,4.0,6.0
Land,Rover Discovery SE,2004,145000.0,Gasoline,217.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Green,Beige,,Yes,15500.0,217.0,4.6,8.0
Porsche,718 Boxster S,2018,50000.0,Gasoline,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,At least 1 accident or damage reported,Yes,55000.0,350.0,2.5,4.0
Chevrolet,Corvette Base,2004,37622.0,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,,Yes,25500.0,350.0,5.7,8.0
Toyota,Avalon Limited,2006,89987.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Green,Beige,,Yes,9499.0,268.0,3.5,6.0
Infiniti,QX80 Base,2015,136390.0,Gasoline,5.6L V8 32V GDI DOHC,Automatic,Black Obsidian,Black,,Yes,20470.0,,5.6,8.0
Cadillac,DeVille Base,1994,90000.0,,–,Automatic,Green,Beige,At least 1 accident or damage reported,Yes,2990.0,,,
Chevrolet,Camaro 2SS,2015,27000.0,Gasoline,426.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Black,Beige,,Yes,33000.0,426.0,6.2,8.0
Jeep,Liberty Renegade,2004,144770.0,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,Beige,Beige,At least 1 accident or damage reported,Yes,6500.0,210.0,3.7,6.0
Toyota,4Runner Trail,2011,157000.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,Black,Beige,,Yes,23500.0,270.0,4.0,6.0
Bmw,328 i xDrive,2010,132000.0,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Dual Clutch,Silver,Black,At least 1 accident or damage reported,Yes,8500.0,230.0,3.0,6.0
Ford,Excursion Limited Ultimate,2002,137000.0,Diesel,250.0HP 7.3L 8 Cylinder Engine Diesel Fuel,Automatic,Gold,Gold,,Yes,15000.0,250.0,7.3,8.0
Lexus,IS 300 Base,2018,50992.0,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,28000.0,260.0,3.5,6.0
Cadillac,CTS Performance,2010,105760.0,Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,12900.0,270.0,3.0,6.0
Lexus,LC 500 Base,2018,29800.0,Gasoline,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,68495.0,471.0,5.0,8.0
Bmw,540 i xDrive,2019,21000.0,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Dual Clutch,Blue,Black,At least 1 accident or damage reported,Yes,42000.0,335.0,3.0,6.0
Chevrolet,Corvette Base,1998,152195.0,Gasoline,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,9900.0,340.0,5.7,8.0
Hummer,H2 Base,2006,169900.0,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Orange,Black,At least 1 accident or damage reported,Yes,16900.0,325.0,6.0,8.0
Volvo,XC90 3.2,2008,196000.0,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,,Yes,6499.0,235.0,3.2,6.0
Jeep,Wrangler Unlimited Sahara,2009,180036.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,9100.0,202.0,3.8,6.0
Land,Rover Discovery HSE LUXURY,2017,57918.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,Gray,Gray,,Yes,33500.0,340.0,3.0,6.0
Bmw,340 i,2017,98600.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,,Yes,26500.0,320.0,3.0,6.0
Ford,F-250 Lariat,2018,120000.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,55000.0,450.0,6.7,8.0
Bmw,M3 Competition,2022,14269.0,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Orange,,Yes,80000.0,503.0,3.0,6.0
Lexus,LC 500 Base,2022,6875.0,Gasoline,471.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,89000.0,471.0,5.0,8.0
Honda,CR-V Touring,2019,55100.0,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic,White,Gray,,,28324.0,,1.5,
Porsche,Panamera S,2012,49000.0,Gasoline,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,,41500.0,400.0,4.8,8.0
Bmw,750 i,2009,74600.0,Gasoline,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Brown,,Yes,15000.0,400.0,4.4,8.0
Audi,A7 3.0T Premium,2019,45900.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Dual Clutch,Black,Black,At least 1 accident or damage reported,Yes,41500.0,335.0,3.0,6.0
Chrysler,200 Limited,2015,95271.0,E85 Flex Fuel,184.0HP 2.4L 4 Cylinder Engine Flex Fuel Capability,Automatic,Black,Black,,,12468.0,184.0,2.4,4.0
Ford,F-150 XL,2021,88883.0,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,Automatic,Agate Black Metallic,Black,,Yes,33172.0,,2.7,6.0
Dodge,Grand Caravan R/T,2013,43000.0,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,Automatic,Red,Black,,Yes,35000.0,283.0,3.6,6.0
Ford,Focus SE,2018,33700.0,E85 Flex Fuel,160.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Automatic,Gray,Black,At least 1 accident or damage reported,Yes,12000.0,160.0,2.0,4.0
Ram,2500 Big Horn,2016,95115.0,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,Automatic,Bright White Clearcoat,Diesel Gray / Black,,Yes,43640.0,,6.7,
Lotus,Elise Base,2005,25250.0,Gasoline,190.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Manual,Red,Black,,,44000.0,190.0,1.8,4.0
Chevrolet,Corvette Base,2007,20200.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Red,,Yes,27500.0,400.0,6.0,8.0
Audi,allroad 2.0T Prestige,2013,104457.0,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,,Yes,17900.0,211.0,2.0,4.0
Mclaren,570S Spider,2018,8984.0,Gasoline,3.8L V8 32V MPFI DOHC Twin Turbo,Automatic,Vega Blue,Black,,,171900.0,,3.8,8.0
Chevrolet,Express 2500 Work Van,2017,76000.0,Gasoline,285.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,–,,Yes,41400.0,285.0,4.8,8.0
Chevrolet,Traverse High Country,2020,56247.0,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Stone Gray Metallic,Jet Black,,Yes,39244.0,,3.6,6.0
Jeep,Wrangler S,1994,50750.0,,–,Manual,Blue,Gray,,Yes,15000.0,,,
Acura,ILX Technology Plus Package,2016,61000.0,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,21000.0,201.0,2.4,4.0
Chevrolet,Camaro 1LT,2019,9111.0,Gasoline,3.6L V6 GDI DOHC,Automatic,Summit White,Jet Black,,,27599.0,,3.6,6.0
Lexus,ES 350 Base,2015,100900.0,Gasoline,3.5 Liter,Automatic,Matador Red Mica,Parchment,,,21998.0,,3.5,
Ford,F-150 XLT,2021,24207.0,Gasoline,2.7L V6 24V PDI DOHC Twin Turbo,Automatic,Black,–,,Yes,43430.0,,2.7,6.0
Tesla,Model Y Long Range,2022,9411.0,,Dual Motor - Standard,Automatic,Silver,Black,,,47998.0,,,
Chevrolet,Corvette Z06,2006,21000.0,Gasoline,505.0HP 7.0L 8 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,,Yes,47500.0,505.0,7.0,8.0
Cadillac,CTS 3.6L Premium Luxury,2019,136150.0,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,Silver,Black,At least 1 accident or damage reported,Yes,22500.0,335.0,3.6,6.0
Bmw,M3 Base,2009,78414.0,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Gray,At least 1 accident or damage reported,Yes,28750.0,420.0,4.0,8.0
Mazda,Mazda3 FWD w/Preferred Package,2019,60800.0,Gasoline,186.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Red,Beige,,Yes,19900.0,186.0,2.5,4.0
Ford,Maverick XLT,2022,16400.0,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,,Gray,Gray,,Yes,34000.0,191.0,2.5,4.0
Toyota,Highlander Hybrid Limited,2018,62200.0,Hybrid,306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,,Brown,Beige,,Yes,35707.0,306.0,3.5,6.0
Bmw,X6 xDrive40i,2021,72903.0,Hybrid,3.0 Liter Turbo,,Black Sapphire Metallic,Black,At least 1 accident or damage reported,,53998.0,,3.0,
Lincoln,Town Car Signature,2003,142215.0,Gasoline,239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Beige,,Yes,5000.0,239.0,4.6,8.0
Mercedes-Benz,SL-Class SL550 Roadster,2007,150000.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,8000.0,382.0,5.5,8.0
Ford,Mustang GT,1998,49170.0,Gasoline,225.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,,Yes,12500.0,225.0,4.6,8.0
Chevrolet,Suburban 1500 LT,2015,167500.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,,Yes,18000.0,355.0,5.3,8.0
Ford,Fusion SE,2016,110450.0,Gasoline,231.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Brown,,Yes,11000.0,231.0,2.0,4.0
Audi,S4 3.0T Premium Plus,2014,106000.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Manual,Gray,Black,At least 1 accident or damage reported,Yes,23000.0,333.0,3.0,6.0
Chevrolet,Suburban Premier,2017,92728.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,34900.0,355.0,5.3,8.0
Ford,Bronco Big Bend,2022,17000.0,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,–,,Yes,44000.0,275.0,2.3,4.0
Ford,F-250 XL,2016,75200.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Automatic,White,Gray,,Yes,22000.0,385.0,6.2,8.0
Dodge,Challenger SRT Hellcat,2015,1800.0,Gasoline,707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Green,Black,,Yes,64990.0,707.0,6.2,8.0
Toyota,Tacoma TRD Sport,2019,36283.0,Gasoline,3.5 Liter,Automatic,Barcelona Red,Black,,,39598.0,,3.5,
Audi,Q5 S line Premium Plus,2023,6682.0,Hybrid,2.0 Liter TFSI,Automatic,Mythos Black Metallic,Rock Gray,,,47798.0,,2.0,
Jeep,Wrangler Sport,2018,23399.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Black Clearcoat,Black,,,28999.0,,2.0,
Genesis,G80 3.8,2017,29720.0,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Automatic,Brown,Beige,,Yes,29500.0,311.0,3.8,6.0
Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,56000.0,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,44850.0,518.0,6.3,8.0
Lexus,LX 570 Three-Row,2020,59419.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Beige,,Yes,73000.0,383.0,5.7,8.0
Kia,Stinger GT2,2018,69100.0,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,,Yes,32500.0,365.0,3.3,6.0
Nissan,GT-R Premium,2021,22185.0,Gasoline,3.8L V6 24V MPFI DOHC Twin Turbo,Automatic,Bayside Blue,Gray,,Yes,131999.0,,3.8,6.0
Chevrolet,Trailblazer SS,2008,29586.0,Gasoline,390.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,47900.0,390.0,6.0,8.0
Chevrolet,Silverado 2500 WT,2021,63866.0,Gasoline,6.6L V8 16V GDI OHV,Automatic,Silver Ice Metallic,Jet Black,,Yes,41885.0,,6.6,8.0
Chevrolet,Suburban LTZ,2016,135484.0,Gasoline,5.3L V8 16V GDI OHV,Automatic,Tungsten Metallic,Cocoa / Dune,,,29748.0,,5.3,8.0
Mercedes-Benz,E-Class E 350,2014,78500.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,17900.0,302.0,3.5,6.0
Bmw,M3 Base,2012,7982.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Red,,,51900.0,414.0,4.0,8.0
Bentley,Continental GT V8,2022,1795.0,Gasoline,"4L V-8 gasoline direct injection, DOHC, variable valve control,",Automatic,Onyx Black,Beluga,,,269991.0,,,
Volkswagen,Golf R Base,2022,1067.0,Gasoline,315.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Blue,,Yes,48000.0,315.0,2.0,4.0
Ford,Explorer Limited,2017,152000.0,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,15499.0,290.0,3.5,6.0
Honda,Odyssey LX,2011,185000.0,Gasoline,248.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Purple,–,,Yes,8900.0,248.0,3.5,6.0
Dodge,Ram 2500 SLT Mega Cab,2007,97724.0,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Automatic,Red,Gray,,Yes,19998.0,350.0,6.7,6.0
Honda,Civic Sport,2020,22227.0,Gasoline,2.0L I4 16V MPFI DOHC,Automatic,Red,Black,,,25980.0,,2.0,
Honda,Civic LX,2016,111000.0,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,,Yes,13000.0,158.0,2.0,4.0
Ford,F-250 XLT,2019,32268.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Automatic,White,Gray,,Yes,46500.0,385.0,6.2,8.0
Nissan,Pathfinder SV,2019,122009.0,Gasoline,3.5 Liter,Automatic,Gray,Black,,,18998.0,,3.5,
Land,Rover Range Rover HSE SWB,2020,57785.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Black,Black,,Yes,63995.0,395.0,3.0,6.0
Bmw,M3 Base,2002,204884.0,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,At least 1 accident or damage reported,Yes,21500.0,333.0,3.2,6.0
Hummer,H2 Base,2003,179400.0,Gasoline,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Brown,At least 1 accident or damage reported,Yes,15000.0,316.0,6.0,8.0
Mazda,RX-8 R3,2009,57000.0,Gasoline,232.0HP 1.3L Rotary engine Gasoline Fuel,Manual,Red,Black,,Yes,14000.0,232.0,1.3,
Lexus,LX 570 Three-Row,2021,25997.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Green,Brown,,Yes,87000.0,383.0,5.7,8.0
Chevrolet,Suburban Z71,2022,36555.0,Gasoline,5.3L V8 16V GDI OHV,Automatic,Summit White,Jet Black,,Yes,64288.0,,5.3,8.0
Mercedes-Benz,S-Class S 580 4MATIC,2023,989.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Automatic,Black,Black,,Yes,122950.0,,4.0,8.0
Chevrolet,Corvette Base,2007,28514.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Red,Gray,,Yes,32000.0,400.0,6.0,8.0
Ford,Mustang GT Premium,2019,10400.0,Gasoline,460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Gray,,Yes,40000.0,460.0,5.0,8.0
Chevrolet,Equinox Premier w/2LZ,2020,51133.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Iridescent Pearl Tricoat,Jet Black,At least 1 accident or damage reported,,25800.0,,2.0,
Chevrolet,Camaro Z28,1999,58800.0,Gasoline,305.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,White,White,,Yes,15000.0,305.0,5.7,8.0
Land,Rover Discovery HSE,2018,85000.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,33000.0,340.0,3.0,6.0
Jeep,Wrangler SE,2000,95200.0,Gasoline,120.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Black,,Yes,11999.0,120.0,2.5,4.0
Toyota,Highlander XLE,2015,68575.0,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Gray,At least 1 accident or damage reported,Yes,26000.0,270.0,3.5,6.0
Chevrolet,Corvette Grand Sport,2011,12300.0,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,,Yes,45000.0,430.0,6.2,8.0
Chevrolet,Corvette Stingray,2018,13900.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Red,,Yes,54490.0,455.0,6.2,8.0
Mercedes-Benz,SLK-Class SLK230 Kompressor,2001,58800.0,Gasoline,190.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,,Yes,9000.0,190.0,2.3,4.0
Nissan,Juke NISMO RS,2016,30700.0,Gasoline,215.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Black,At least 1 accident or damage reported,Yes,21500.0,215.0,1.6,4.0
Porsche,911 Carrera C2S,2005,104000.0,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,,Yes,44800.0,355.0,3.8,6.0
Chevrolet,Colorado LT,2019,139116.0,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Red,Jet Black,At least 1 accident or damage reported,Yes,24899.0,,3.6,6.0
Porsche,Macan S,2019,36700.0,Gasoline,348.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Blue,At least 1 accident or damage reported,Yes,48990.0,348.0,3.0,6.0
Mercedes-Benz,GLE 350 Base 4MATIC,2022,24500.0,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,82150.0,255.0,2.0,4.0
Toyota,Land Cruiser Base,2017,65000.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Brown,At least 1 accident or damage reported,Yes,65000.0,381.0,5.7,8.0
Bmw,X6 xDrive40i,2021,27654.0,Hybrid,3.0 Liter Turbo,Automatic,Mineral White,Black,,,61998.0,,3.0,
Rivian,R1S Adventure Package,2023,542.0,,835.0HP Electric Motor Electric Fuel System,Automatic,Black,Black,,Yes,92500.0,835.0,,
Toyota,Highlander Platinum,2020,41000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,,Yes,38700.0,295.0,3.5,6.0
Mercedes-Benz,SL-Class SL 63 AMG,2011,47400.0,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,41000.0,518.0,6.3,8.0
Ford,Thunderbird Deluxe,2002,40110.0,Gasoline,252.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,Automatic,Yellow,Black,,Yes,18500.0,252.0,3.9,8.0
Ram,2500 Big Horn,2014,124700.0,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,–,,Yes,30000.0,410.0,6.4,8.0
Ford,F-350 XLT,2013,31000.0,E85 Flex Fuel,316.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Automatic,Black,Gray,At least 1 accident or damage reported,Yes,35000.0,316.0,6.2,8.0
Toyota,RAV4 Prime XSE,2022,7100.0,Plug-In Hybrid,302.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,Automatic,Gray,Black,,Yes,49000.0,302.0,2.5,4.0
Jeep,Grand Cherokee Limited,2018,91677.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Granite Crystal Clearcoat Metallic,Black,,,26816.0,,3.6,6.0
Ford,Focus SE,2009,107500.0,Gasoline,132.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,9500.0,132.0,2.0,4.0
Porsche,911 Carrera 4 GTS,2023,1518.0,Gasoline,473.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Beige,Brown,,Yes,194965.0,473.0,3.0,6.0
Chevrolet,Corvette Stingray w/2LT,2023,5200.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Red,,Yes,88900.0,490.0,6.2,8.0
Ford,F-150 XLT SuperCab,1999,48054.0,Gasoline,220.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,,Yes,9500.0,220.0,4.6,8.0
Porsche,Macan Base,2018,87500.0,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Dual Clutch,Blue,Beige,,Yes,28000.0,252.0,2.0,4.0
Acura,ZDX Base,2012,106335.0,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,,Yes,19000.0,300.0,3.7,6.0
Chevrolet,Suburban Premier,2017,133598.0,Gasoline,5.3L V8 16V GDI OHV,Automatic,Siren Red Tintcoat,Jet Black,At least 1 accident or damage reported,Yes,29999.0,,5.3,8.0
Chevrolet,Traverse Premier,2018,68455.0,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Silver Ice Metallic,Jet Black,,Yes,30989.0,,3.6,6.0
Mercedes-Benz,E-Class E 400,2018,28690.0,Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,38880.0,329.0,3.0,6.0
Bmw,M3 Base,2012,83000.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Red,At least 1 accident or damage reported,Yes,31000.0,414.0,4.0,8.0
Ford,F-250 XLT,2019,38600.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Automatic,Blue,–,,Yes,54500.0,450.0,6.7,8.0
Toyota,Highlander SE,2019,92000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,Beige,At least 1 accident or damage reported,Yes,30000.0,295.0,3.5,6.0
Saturn,Sky Red Line,2009,134000.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Blue,Black,At least 1 accident or damage reported,Yes,9500.0,260.0,2.0,4.0
Lexus,LS 460 Base,2012,103000.0,Gasoline,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,20500.0,380.0,4.6,8.0
Honda,CR-V LX,2004,176261.0,Gasoline,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Manual,Gray,Gray,,Yes,3750.0,160.0,2.4,4.0
Ford,Mustang GT Premium,2010,58500.0,Gasoline,315.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Manual,White,Red,At least 1 accident or damage reported,Yes,20000.0,315.0,4.6,8.0
Ford,F-250 Limited,2018,64000.0,Diesel,450.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Automatic,Red,Beige,,Yes,64000.0,450.0,6.7,8.0
Porsche,Boxster Black Edition,2016,24881.0,Gasoline,265.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Dual Clutch,Black,Black,At least 1 accident or damage reported,Yes,49999.0,265.0,2.7,6.0
Chevrolet,Corvette Base,1998,134000.0,Gasoline,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Beige,,Yes,11500.0,340.0,5.7,8.0
Ford,Explorer XLT,2013,82900.0,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,16000.0,290.0,3.5,6.0
Bmw,Z4 3.0si,2008,59257.0,Gasoline,255.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Manual,Gray,Black,,Yes,18200.0,255.0,3.0,6.0
Lexus,RX 350 F Sport,2016,81400.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Red,At least 1 accident or damage reported,Yes,26000.0,295.0,3.5,6.0
Hyundai,Accent SEL,2022,5100.0,Gasoline,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,,Yes,19500.0,120.0,1.6,4.0
Ford,Expedition Max XLT,2020,67072.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Purple,Black,,Yes,38500.0,375.0,3.5,6.0
Bmw,328 i xDrive,2016,65000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Dual Clutch,Silver,Black,,Yes,19500.0,240.0,2.0,4.0
Ford,Fusion SE,2014,80800.0,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,,Yes,10000.0,175.0,2.5,4.0
Ford,F-150 XLT,2020,53401.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,39500.0,375.0,3.5,6.0
Ford,F-150 Platinum,2021,15555.0,Gasoline,5.0L 8 Cylinder,Automatic,Blue,Black,,Yes,62890.0,,5.0,8.0
Dodge,Ram 1500 SLT Mega Cab,2006,201509.0,Gasoline,345.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Gray,At least 1 accident or damage reported,Yes,11000.0,345.0,5.7,8.0
Honda,Civic EX,2013,107000.0,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,,Yes,14000.0,140.0,1.8,4.0
